u_r_mm,tau_r_MPa,delta_peak_mm,tau_peak_MPa_csds,e_csds,e_pred,d_from_e_pred
7.400928721727968,0.0398371685740841,1.2,0.05,2.6576864448773354,3.437212483720449,0.06506505294683933
9.86790496230396,0.0796743371481683,1.6,0.093,2.2486028629786348,1.4374383181794848,0.14158580236453724
15.418601503599936,0.0796743371481683,2.5,0.1,1.275689493540873,1e-06,-0.10035796955554019
11.101393082591954,0.1991858428704208,1.8,0.233,1.9904398436807709,0.713470770304653,0.7297110747492384
24.669762405759897,0.1991858428704208,4.0,0.251,0.792806515114832,4.890287279090071,0.31574191924948186
6.96920787962717,0.0153092991217785,1.13,0.045,1.6219045254507285,3.8628209018406743,0.08451592867382718
10.731346646505555,0.0153092991217785,1.74,0.033,1.1936384711708052,0.9113466672244073,0.10217569772470785
13.136648481067144,0.0153092991217785,2.13,0.035,0.9488333573269884,1e-06,-0.04770203305470842
21.58604210503991,0.0153092991217785,3.5,0.026,0.6801344819537776,1.98658076097648,0.03944285615833923
6.96920787962717,0.0153092991217785,1.13,0.055,1.524522904222498,3.8628209018406743,0.10767330051063025
7.524277533756768,0.0153092991217785,1.22,0.039,1.5829859963913084,3.3197488715666754,0.07139959691292957
8.942788872087963,0.0153092991217785,1.45,0.034,1.4123161332544465,2.1011287756024553,0.06421858957774836
13.383346105124744,0.0153092991217785,2.17,0.028,1.0458293131757963,1e-06,-0.03509975740576449
3.700464360863984,0.0153092991217785,0.6,0.062,2.78103428223211,7.816471406510138,0.12287981276126406
4.317208421007981,0.0153092991217785,0.7,0.05,2.530764500816095,6.971628446505337,0.09496885964581725
5.550696541295977,0.0153092991217785,0.9,0.034,2.275398701589776,5.419902293943555,0.05835339150776506
11.101393082591954,0.0153092991217785,1.8,0.027,1.2897687725693818,0.713470770304653,0.11030481649171175
6.96920787962717,0.0153092991217785,1.13,0.043,1.6477168177591195,3.8628209018406743,0.07988445430646655
8.449393623972766,0.0153092991217785,1.37,0.041,1.3828596668882291,2.497404681578706,0.078898062321473
10.299625804404757,0.0153092991217785,1.67,0.032,1.2626030593869657,1.1631257783603743,0.07801268115248511
17.947252150190327,0.0153092991217785,2.91,0.03,0.7494886652754336,0.03890584369737127,-0.047938490495444505
5.550696541295977,0.0153092991217785,0.9,0.037,2.192227389199339,5.419902293943555,0.06521948221795355
6.475812631511974,0.0153092991217785,1.05,0.032,2.0081400996379837,4.376822476039067,0.054083297895287624
7.09255669165597,0.0153092991217785,1.15,0.028,1.9734344433232216,3.7389191672060025,0.045238180191937614
8.634416842015963,0.0153092991217785,1.4,0.024,1.8037445140554815,2.3453522226514183,0.03807026775479777
4.625580451079981,0.0153092991217785,0.75,0.028,3.0259328132395527,6.5664519374339125,0.0445855974495664
7.09255669165597,0.0153092991217785,1.15,0.026,2.0699745048837284,3.7389191672060025,0.04059749551674412
6.784184661583972,0.0153092991217785,1.1,0.024,2.2956749282231264,4.052122497978875,0.03579248359267442
7.400928721727968,0.0153092991217785,1.2,0.022,2.2704692840433656,3.437212483720449,0.031505994866663875
