sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,log_e_minus_c_csds,z_pred,z_residual
114,0.6878999759806338,-0.8605208206950339,-0.3306410073445516,0.5041894930186401,0.12471643242360496,0.013993003110756906,0.4698869055384319,1.5162839724129258,1.5809861682811572,-0.06470219586823145
115,2.563878535851719,1.9306993570295081,-0.8107296834077969,-0.7420246905067502,-0.10891083557296402,-0.029676054911237253,-0.038882953729018205,-1.585274289889009,-1.4632612889118215,-0.12201300097718759
116,-0.9565566906653931,-1.9374262573872534,0.3662103149837883,-0.3781539296461394,0.5351717184542273,-0.3310753473427321,-0.23511676215571908,3.3291856212809976,3.27898817252553,0.05019744875546772
117,1.316161338836974,-1.7297948194152508,0.41072274360726446,0.7635109592701781,0.48093324006892946,0.18781197127271254,0.18519429008857802,2.231393255329045,2.288634717413947,-0.05724146208490177
118,3.9314407708936403,-0.4579590289438514,0.6705488003958857,-0.02002037759881643,-0.32117809669308095,-0.16515057593092122,0.14173543948304765,1.0418948031967865,1.0730748314479313,-0.031180028251144742
119,-0.48402492159866645,-2.6772061377436374,0.9914793266506038,-0.09407244278497123,0.9836437053169617,-0.0740462682356351,-0.7328433100900407,4.296926593038415,4.4001207801793205,-0.10319418714090567
120,1.4900407913827864,-2.1742254708867454,0.8121035090648473,0.6467811641418761,0.8165268569699802,0.31482886407475247,-0.0049421233670106654,2.3476331599844196,2.465181685363751,-0.11754852537933136
121,4.573032184707529,-1.4519048013662912,1.484356994717603,0.2593208538865641,0.1646726807951062,0.10727735403823625,-0.3102179919519305,1.4649104118511587,1.4539324629435624,0.010977948907596291
122,-1.3400325938022208,-1.8432770809620016,0.39980382761095584,-1.097754700433685,0.7086781280535049,-0.3528359401178018,-0.12242099612028884,2.5238230551335223,2.4955075661552817,0.028315488978240655
123,1.1001773307075486,-1.7204123203667279,0.4839888441977752,0.044687359119659514,0.7604356878763431,0.1907067736290812,0.32703303315575144,1.6500755766334225,1.6498672222138686,0.00020835441955391332
124,4.295851877671764,-0.8062221436593342,0.9885501396430243,0.15318250642630124,-0.2293932027420347,-0.09690682762566151,-0.05294860823500518,1.292329634021964,1.3227949163816501,-0.03046528235968604
125,-1.1563718628709485,-1.3675780977177332,-0.1792321101304654,0.00859620595964296,0.02886998096427233,-0.48391652388532796,-0.0649133758439311,3.0864547539836704,2.982721945880516,0.10373280810315455
126,1.3627709470254612,-1.3362947911121419,0.071834477238349,1.0021214220576569,0.17619757598007274,0.11899879971215575,0.33951051979038144,2.215549946168177,2.217323169582283,-0.0017732234141059067
127,3.4029817033472582,2.09702837976258,-0.7944142485494515,-1.1696665963485895,-0.11495337185332898,-0.12094626935833618,-0.0033588203518537473,-1.9162115224657499,-1.804714338013766,-0.11149718445198387
128,-1.1961383998501338,-1.3906661255843733,-0.07785171448274097,-0.7053545111178827,0.4647174792013187,-0.3535439209377084,0.021618546450350287,1.9610767620619154,1.8982683101629154,0.06280845189899997
129,1.4988193310317568,-1.3930275692896144,0.21894282200443013,0.3900210316149099,0.5055905163972414,0.18468972617575108,0.5087153061480142,1.6191452022963209,1.545903509570242,0.07324169272607883
130,3.939350743078564,2.075900903575073,-0.8126345432996855,-1.3648342156222277,-0.09329778652466135,-0.12936538323227556,0.1645118637968488,-1.9384644606571644,-1.813459660414907,-0.12500480024225746
131,-1.4610661039070945,-0.8194394668676227,-0.6421979033442226,-0.29627938295600587,0.08289387589471194,-0.4192651158327894,-0.02282428590990012,1.5650440658411895,1.5398928629534934,0.025151202887696122
132,0.6949112218775095,-1.2121603738564444,-0.026442514108986615,0.3895367032482943,0.29721902408221357,0.036137648512557435,0.3648581862994239,1.6914200220012527,1.7625892907994054,-0.07116926879815266
133,4.415490241742206,-1.2380324744010773,1.228272149156629,0.6696930434090146,-0.11833987639662244,0.07349325136490562,-0.2707324291998477,1.7321123535721132,1.725626282750729,0.006486070821384304
134,-1.0789034101252497,-0.5798002971582197,-0.9229891435801396,0.5356148341250863,-0.31181001221108473,-0.42179406461761393,0.06097230685707924,2.1449216481665894,2.270852962518174,-0.12593131435158478
