u_r_mm,delta_peak_mm,tau_peak_MPa_csds,tau_r_MPa,d_csds,d_pred
9.86790496230396,1.6,0.093,0.0796743371481683,0.1168485947456786,0.5063401867178893
15.418601503599936,2.5,0.1,0.0796743371481683,0.1382071285744905,0.38945801812491027
11.101393082591954,1.8,0.233,0.1991858428704208,0.2936108391225939,0.49470854026825756
24.669762405759897,4.0,0.251,0.1991858428704208,0.3486439411004653,0.2604867771950692
6.96920787962717,1.13,0.045,0.0153092991217785,0.1282508091124622,0.5724573853981157
10.731346646505555,1.74,0.033,0.0153092991217785,0.0767360582718792,0.4779584711527473
13.136648481067144,2.13,0.035,0.0153092991217785,0.084918211890545,0.42651103232202503
21.58604210503991,3.5,0.026,0.0153092991217785,0.0497004643595224,0.28519046454239794
6.96920787962717,1.13,0.055,0.0153092991217785,0.1748236568427627,0.5733229445727177
7.524277533756768,1.22,0.039,0.0153092991217785,0.101798731133,0.5570643429243264
8.942788872087963,1.45,0.034,0.0153092991217785,0.0808043277475788,0.520392743423673
13.383346105124744,2.17,0.028,0.0153092991217785,0.057144907312032,0.4210994633228538
3.700464360863984,0.6,0.062,0.0153092991217785,0.2089408325663659,0.6702729660022814
4.317208421007981,0.7,0.05,0.0153092991217785,0.1511865819416263,0.6497535156324978
5.550696541295977,0.9,0.034,0.0153092991217785,0.0808043132698056,0.6113183542554336
11.101393082591954,1.8,0.027,0.0153092991217785,0.0533920928536075,0.4692097880671006
6.96920787962717,1.13,0.043,0.0153092991217785,0.1192948488319123,0.5722844304369816
8.449393623972766,1.37,0.041,0.0153092991217785,0.110474685629328,0.5332895611035692
10.299625804404757,1.67,0.032,0.0153092991217785,0.0727151531655665,0.4877817175820899
17.947252150190327,2.91,0.03,0.0153092991217785,0.0648230709457182,0.3391719570188815
5.550696541295977,0.9,0.037,0.0153092991217785,0.0932763980537016,0.6115955027971562
6.475812631511974,1.05,0.032,0.0153092991217785,0.0727151532900571,0.5848745085237899
7.09255669165597,1.15,0.028,0.0153092991217785,0.0571449073080459,0.5676551154904438
8.634416842015963,1.4,0.024,0.0153092991217785,0.0425135141995001,0.5272698136427109
4.625580451079981,0.75,0.028,0.0153092991217785,0.0571449073061767,0.6381859654097349
7.09255669165597,1.15,0.026,0.0153092991217785,0.0497004644407819,0.5674836114257895
6.784184661583972,1.1,0.024,0.0153092991217785,0.0425135132532064,0.5756783919477388
7.400928721727968,1.2,0.022,0.0153092991217785,0.0356134086242683,0.558898601879649
